,url,Product_Code,Name,In_Stock,Price,Nib_Size,Brand,Color,Demonstrator,Body_Material,Cap_Type,Compatible_inks_&_refills,Filling_Mechanism,Grip_Material,Nib_Color,Nib_Material,Postable,Retractable,Trim,Diameter_Body,Diameter_Cap_(without_clip),Diameter_Cap_(with_clip),Diameter_Grip,Length_Body,Length_Cap,Length_Nib,Length_Overall_(Closed),Length_Overall_(Posted),Weight_Body,Weight_Cap,Weight_Overall,Max_Ink_Capacity_Piston_Vac,Max_Ink_Capacity_Cartridge,Max_Ink_Capacity_Converter,Max_Ink_Capacity_Eyedropper,Cap_Rotations,created_at,description,featured_image,images,published_at,clean_description,Series
0,https://www.gouletpens.com/collections/all-fountain-pens/products/platinum-preppy-fountain-pen-black,Plat-PSQ-400-01-1,Platinum Preppy Fountain Pen - Black,True,5.0,"Extra-Fine, Fine, Medium",Platinum,Black,Yes,Resin,Snap-cap,"Bottled inks, Proprietary ink cartridges","Cartridge, Converter, Eyedropper",Resin,Silver,Steel,Yes,No,Black,12.0,13.0,17.0,10.0,122.0,59.7,14.5,138.0,154.0,9.0,4.0,13.0,1.43,1.43,0.98,4.33,,2018-05-02 10:28:05-04:00,"
The Platinum Preppy fountain pen is one of the best values for the money! This is a fantastic starter fountain pen, or great for lending to a friend. This pen features a translucent black body, a clear cap, black trim, and a stainless steel nib. As a Japanese-made pen, the nib runs on the narrow side. The Preppy accepts proprietary Platinum ink cartridges (one black cartridge is included) or a Platinum converter (sold separately) to fill with bottled ink.
By converting this pen to an eyedropper, you can fill the entire barrel with ink for maximum ink capacity! All you need to do is add an o-ring and a small amount of silicone grease to the threads (available separately).
Click here to shop all compatible Platinum ink cartridges.
",//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Black-New-1.jpg?v=1536606820,"['//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Black-New-1.jpg?v=1536606820', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Black-New-2.jpg?v=1536606820', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Black-New-3.jpg?v=1536606820', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Black-New-5.jpg?v=1547520751', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Black-New-6.jpg?v=1547520751', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Black-New-7.jpg?v=1547520751', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Black-New-8.jpg?v=1547520751', '//cdn.shopify.com/s/files/1/2603/2528/products/ALL-PL-Preppy_100587c0-a6ba-4083-824b-db18ba16adeb.jpg?v=1536606831']",2018-01-01 11:00:00-05:00,one best value money fantastic starter great lending friend feature translucent black body clear cap black trim stainless steel nib japanese-made nib run narrow side accepts proprietary ink cartridge one black cartridge included converter sold separately fill bottled ink converting eyedropper fill entire barrel ink maximum ink capacity need add o-ring small amount silicone grease thread available separately click shop compatible ink cartridge,Preppy
1,https://www.gouletpens.com/collections/all-fountain-pens/products/pilot-metropolitan-fountain-pen-black-plain,PN91111,Pilot Metropolitan Fountain Pen - Black Plain,True,23.99,"Fine, Medium, 1.0mm Stub",Pilot,Black,No,Lacquered metal,Snap-cap,"Bottled inks, Proprietary ink cartridges","Cartridge, Converter",Resin,Silver,Steel,Yes,No,Silver,13.0,13.0,15.8,8.4,126.0,57.0,18.0,138.0,153.0,17.0,9.0,26.0,1.1,1.1,1.3,,,2018-05-02 10:28:13-04:00,"
A fantastic value from Pilot, the Metropolitan is a favorite first fountain pen. This black metal bodied pen has a glossy black accent band, silver trim, and a steel nib. It comes with a squeeze converter and a black Pilot ink cartridge, or you can upgrade to a CON-40 twist piston converter to use bottled ink if you prefer. It comes packaged in a gift box.
Click here to shop all compatible Pilot ink cartridges.
",//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-2.jpg?v=1525275071,"['//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-2.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-1_1.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-3.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-4.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-5.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-6.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-7.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-8.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-9.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-10.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-11.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Pilot-Metropolitan-Black-Plain-NW-12.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/Infographic_Template_Pilot-Metropolitan_Website_155bffdf-bc10-4ca3-a5a6-89264d995312.jpg?v=1525275071', '//cdn.shopify.com/s/files/1/2603/2528/products/ALL-PI-Metropolitan_1_5cf6064a-9172-42e8-a0d0-df6589e20e1c.jpg?v=1525275071']",2018-01-01 11:00:00-05:00,fantastic value favorite first black metal bodied glossy black accent band silver trim steel nib come squeeze converter black ink cartridge upgrade con-40 twist piston converter use bottled ink prefer come packaged gift box click shop compatible ink cartridge,Metropolitan
2,https://www.gouletpens.com/collections/all-fountain-pens/products/twsbi-eco-fountain-pen-clear,TW-M7445300,TWSBI ECO Fountain Pen - Clear,True,28.99,"Extra-Fine, Fine, Medium, Broad, 1.1mm Stub",TWSBI,Clear,Yes,Resin,Screw-cap,Bottled inks,Piston,Resin,Silver,Steel,Yes,No,Silver,12.8,14.9,17.3,9.1,131.6,60.4,18.5,138.8,167.5,13.0,8.0,21.0,1.76,,,,1.0,2018-05-02 10:28:24-04:00,"
                                    The TWSBI ECO fountain pen boasts an incredible value with its piston filling system and affordable price. Like many other TWSBI fountain pens, it features a crystal clear acrylic barrel so you can see your ink level, and a clear cap. The pen cap has an inner cap to ensure a perfect seal when stored away. It is completed with silver trim and a silver stainless steel nib. TWSBI's belief is that it is important to allow the user to disassemble and reassemble the pen and completely experience the traditional aspects of owning and using a fountain pen. These pens also come packaged with a wrench and silicone grease. Neither of these accessories are intended to be used immediately, as they are for long-term care and maintenance. Additionally, please use extra care if you choose to disassemble the nib and feed, as the feed is very fragile.
                                    
                                
																				
																			",//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-ECO-Clear-2.jpg?v=1556556728,"['//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-ECO-Clear-2.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-ECO-Clear-1_1.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-ECO-Clear-3.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-ECO-Clear-4.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-ECO-Clear-5.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-ECO-Clear-6.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-ECO-Clear-8.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-ECO-Clear-9.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-ECO-Clear-10.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-ECO-Clear-11.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-Clear-ROOrangeZest-1.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-Clear-13.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-Clear-14.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-Clear-15.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/MondayMatchup-DiamineEclipse-TWSBIEcoClear-2.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-SharedEnvironmental-4_e0d25ae7-0418-4d57-8a77-da4eb00e397d.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-Clear-DAElderberries-1.jpg?v=1556556728', '//cdn.shopify.com/s/files/1/2603/2528/products/ALL-TWSBI-Eco_cd5c1f41-c99c-4aa1-bbcb-2e5769b27c2d.jpg?v=1556556728']",2018-01-01 11:00:00-05:00,boast incredible value piston filling system affordable price like many feature crystal clear acrylic barrel see ink level clear cap cap inner cap ensure perfect seal stored away completed silver trim silver stainless steel nib 's belief important allow user disassemble reassemble completely experience traditional aspect owning using also come packaged wrench silicone grease neither accessory intended used immediately long-term care maintenance additionally please use extra care choose disassemble nib feed feed fragile,ECO
3,https://www.gouletpens.com/collections/all-fountain-pens/products/noodlers-ahab-flex-fountain-pen-clear,N15021,Noodler's Ahab Flex Fountain Pen - Clear,True,23.0,Flex,Noodler's,Clear,Yes,Resin,Screw-cap,Bottled inks,"Eyedropper, Piston",Resin,Silver,Steel,Yes,No,Silver,14.0,15.0,20.0,9.9,128.0,60.0,20.0,139.0,170.0,12.0,6.0,18.0,2.0,,,6.17,2.25,2018-05-02 10:25:05-04:00,"
                                    The Noodler's Ahab flex pen features a steel flexible #6 nib and a slide piston mechanism. If you'd like, you can even remove the piston mechanism and use the pen as an eyedropper for a massive 6ml ink capacity. This clear demonstrator Ahab is made of a celluloid derivative and is technically biodegradable and formed from a ""renewable resource"". The vegetal resin body of this pen may show particles or striations within the material. This is most noticeable in demonstrators and bright colors.
The Noodler's flex pens were designed for the hands-on tinkerer - they are made to be taken apart and adjusted. The nib and feed pull right out and can be adjusted and heat set for optimal performance. Don't be afraid to get a little ink on your fingers while you learn how to use this pen.
As a simple rule of thumb for writing with a flex pen, just apply slight pressure on your downstrokes, which will spread the tines and increase the line width, achieving that optimal line variation. Make sure to go slowly so that the ink can keep up with your writing. As with any flex pen, it just takes practice!
Due to the residual machining oils used when cutting the feeds for these pens, we highly encourage you to give the pen a good flush before use. We recommend any of the following options: distilled water, water with a touch of dish soap, a pre-packaged pen flush, or a solution of 10% clear ammonia to water. This should resolve most ink flow issues!
                                    
                                
																				
																			",//cdn.shopify.com/s/files/1/2603/2528/products/nw-noodlers-ahab-clear-demonstrator.jpg?v=1525274748,"['//cdn.shopify.com/s/files/1/2603/2528/products/nw-noodlers-ahab-clear-demonstrator.jpg?v=1525274748', '//cdn.shopify.com/s/files/1/2603/2528/products/Noodlers-Ahab-ClearDemonstrator-1.jpg?v=1525274748', '//cdn.shopify.com/s/files/1/2603/2528/products/Noodlers-Ahab-ClearDemonstrator-2.jpg?v=1525274748', '//cdn.shopify.com/s/files/1/2603/2528/products/Noodlers-Ahab-ClearDemonstrator-3.jpg?v=1525274748', '//cdn.shopify.com/s/files/1/2603/2528/products/Noodlers-Ahab-ClearDemonstrator-4.jpg?v=1525274748', '//cdn.shopify.com/s/files/1/2603/2528/products/Noodlers-Ahab-ClearDemonstrator-5.jpg?v=1525274748', '//cdn.shopify.com/s/files/1/2603/2528/products/Noodlers-Ahab-ClearDemonstrator-6.jpg?v=1525274748', '//cdn.shopify.com/s/files/1/2603/2528/products/Noodlers-Ahab-ClearDemonstrator-7.jpg?v=1525274748']",2018-01-01 11:00:00-05:00,noodler 's ahab flex feature steel flexible 6 nib slide piston mechanism 'd like even remove piston mechanism use eyedropper massive 6ml ink capacity clear demonstrator ahab made celluloid derivative technically biodegradable formed `` renewable resource '' vegetal resin body may show particle striation within material noticeable demonstrator bright color noodler 's flex designed hands-on tinkerer made taken apart adjusted nib feed pull right adjusted heat set optimal performance n't afraid get little ink finger learn use simple rule thumb writing flex apply slight pressure downstroke spread tine increase line width achieving optimal line variation make sure go slowly ink keep writing flex take practice due residual machining oil used cutting feed highly encourage give good flush use recommend following option distilled water water touch dish soap pre-packaged flush solution 10 clear ammonia water resolve ink flow issue,Ahab Flex
4,https://www.gouletpens.com/collections/all-fountain-pens/products/platinum-preppy-fountain-pen-blue,Plat-PSQ-400-03-1,Platinum Preppy Fountain Pen - Blue,True,4.98,"Extra-Fine, Fine, Medium",Platinum,Blue,Yes,Resin,Snap-cap,"Bottled inks, Proprietary ink cartridges","Cartridge, Converter, Eyedropper",Resin,Silver,Steel,Yes,No,Blue,12.0,13.0,17.0,10.0,122.0,59.7,14.5,138.0,154.0,9.0,4.0,13.0,1.43,1.43,0.98,4.33,,2018-05-02 10:28:06-04:00,"
The Platinum Preppy fountain pen is one of the best values for the money! This is a fantastic starter fountain pen, or great for lending to a friend. This pen features a clear plastic body with blue accents, and a stainless steel nib. As a Japanese-made pen, the nib runs on the narrow side. The Preppy accepts proprietary Platinum ink cartridges (one blue cartridge is included) or a Platinum converter (sold separately) to fill with bottled ink.
By converting this pen to an eyedropper, you can fill the entire barrel with ink for maximum ink capacity! All you need to do is add an o-ring and a small amount of silicone grease to the threads (available separately).
Click here to shop all compatible Platinum ink cartridges.
",//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Blue-New-2.jpg?v=1547520751,"['//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Blue-New-2.jpg?v=1547520751', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Blue-New-1.jpg?v=1547520751', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Blue-New-3.jpg?v=1547520751', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Blue-New-5.jpg?v=1547520751', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Blue-New-6.jpg?v=1547520751', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Blue-New-7.jpg?v=1547520751', '//cdn.shopify.com/s/files/1/2603/2528/products/Platinum-Preppy-Blue-New-8.jpg?v=1547520751', '//cdn.shopify.com/s/files/1/2603/2528/products/ALL-PL-Preppy_5bfe0a97-d211-491b-b19c-65879b2a500d.jpg?v=1536606850']",2018-01-01 11:00:00-05:00,one best value money fantastic starter great lending friend feature clear plastic body blue accent stainless steel nib japanese-made nib run narrow side accepts proprietary ink cartridge one blue cartridge included converter sold separately fill bottled ink converting eyedropper fill entire barrel ink maximum ink capacity need add o-ring small amount silicone grease thread available separately click shop compatible ink cartridge,Preppy
5,https://www.gouletpens.com/collections/all-fountain-pens/products/twsbi-eco-fountain-pen-black,TW-M7444280,TWSBI ECO Fountain Pen - Black,True,28.99,"Extra-Fine, Fine, Medium, Broad, 1.1mm Stub",TWSBI,"Black, Clear",Yes,Resin,Screw-cap,Bottled inks,Piston,Resin,Silver,Steel,Yes,No,Silver,12.8,14.9,17.3,9.1,131.6,60.4,18.5,138.8,167.5,13.0,8.0,21.0,1.76,,,,1.0,2018-05-02 10:28:24-04:00,"
                                    The TWSBI ECO fountain pen boasts an incredible value with its piston filling system and affordable price. Like many other TWSBI fountain pens, it features a crystal clear acrylic barrel so you can see your ink level, and a solid black cap. The pen cap has an inner cap to ensure a perfect seal when stored away. It is completed with silver trim and a silver stainless steel nib. TWSBI's belief is that it is important to allow the user to disassemble and reassemble the pen and completely experience the traditional aspects of owning and using a fountain pen. These pens also come packaged with a wrench and silicone grease. Neither of these accessories are intended to be used immediately, as they are for long-term care and maintenance. Additionally, please use extra care if you choose to disassemble the nib and feed, as the feed is very fragile.
                                    
                                
																				
																			",//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-2.jpg?v=1525275279,"['//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-2.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-1.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-3.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-4.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-5.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-6.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-7.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-10.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-11.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-8.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-Black-New-9.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-SharedEnvironmental-1.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-SharedEnvironmental-2.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-SharedEnvironmental-3.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-SharedEnvironmental-4.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/ThursdayThings-Wanderlust-7.jpg?v=1525275279', '//cdn.shopify.com/s/files/1/2603/2528/products/ALL-TWSBI-Eco_1.jpg?v=1525275279']",2018-01-01 11:00:00-05:00,boast incredible value piston filling system affordable price like many feature crystal clear acrylic barrel see ink level solid black cap cap inner cap ensure perfect seal stored away completed silver trim silver stainless steel nib 's belief important allow user disassemble reassemble completely experience traditional aspect owning using also come packaged wrench silicone grease neither accessory intended used immediately long-term care maintenance additionally please use extra care choose disassemble nib feed feed fragile,ECO
6,https://www.gouletpens.com/collections/all-fountain-pens/products/twsbi-diamond-580-fountain-pen-clear,TW-M7443110,TWSBI Diamond 580 Fountain Pen - Clear,True,50.0,"Extra-Fine, Fine, Medium, Broad, 1.1mm Stub",TWSBI,Clear,Yes,Resin,Screw-cap,Bottled inks,Piston,Resin,Silver,Steel,No,No,Silver,13.3,14.4,18.6,10.0,130.0,60.0,19.0,142.0,142.0,14.0,14.0,28.0,1.98,,,,1.25,2018-05-02 10:28:23-04:00,"
                                    The TWSBI Diamond 580 comes with a benchmark piston ink-filling mechanism and has all detachable parts. The clear demonstrator barrel allows you to see your ink color and remaining ink level. It has a clear grip section and screw-cap. It comes with a stainless steel nib and is presented in a modern clear display. The idea behind the TWSBI Diamond 580 was to go back to basics and capture the simplicity and elegance of traditional writing instruments. In recent years, the development and modernization of writing instruments has resulted in traditional writing instruments, such as fountain pens, falling into obscurity. It was TWSBI's goal to bring the past back to life by creating a traditional fountain pen that even modern day society can appreciate. The TWSBI Diamond 580 is a classic fountain pen with a piston ink-filling system. By fusing the traditional mechanisms of the fountain pen with a modern industrial design, TWSBI has created an eye-catching fountain pen that is simultaneously appreciative of the past and relevant in the present. TWSBI's belief is that it is important to allow the user to disassemble and reassemble the pen and completely experience the traditional aspects of owning and using a fountain pen. These pens also come packaged with a wrench and silicone grease. Neither of these accessories are intended to be used immediately, as they are for long-term care and maintenance. Additionally, please use extra care if you choose to disassemble the nib and feed, as the feed is very fragile.
                                    
                                
																				
																			",//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-580-Clear-New-3.jpg?v=1525275272,"['//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-580-Clear-New-3.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-580-Clear-New-1_1.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-580-Clear-New-4.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-580-Clear-New-5.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-580-Clear-New-6.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-580-Clear-New-7.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/HolidayBlogs2016-AnalogGiftGuide-6.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/NationalNovelWritingMonth-1_687a4795-97d5-4dfe-bd04-c9e8daabbd21.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/NationalNovelWritingMonth-5.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/Birthstone-FountainPens-Inks-5_71effb2a-dd4f-45c8-bb31-417cc584acc6.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/ThursdayThings-CrystalClear-3_0a1cd74e-3e2e-4259-9cb3-3676b9013270.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/ThursdayThings-CrystalClear-7_035d2732-3879-4d8c-ba73-1646450b240d.jpg?v=1525275272', '//cdn.shopify.com/s/files/1/2603/2528/products/ALL-TW-580-New.jpg?v=1525275272']",2018-01-01 11:00:00-05:00,diamond 580 come benchmark piston ink-filling mechanism detachable part clear demonstrator barrel allows see ink color remaining ink level clear grip section screw-cap come stainless steel nib presented modern clear display idea behind diamond 580 go back basic capture simplicity elegance traditional writing instrument recent year development modernization writing instrument resulted traditional writing instrument falling obscurity 's goal bring past back life creating traditional even modern day society appreciate diamond 580 classic piston ink-filling system fusing traditional mechanism modern industrial design created eye-catching simultaneously appreciative past relevant present 's belief important allow user disassemble reassemble completely experience traditional aspect owning using also come packaged wrench silicone grease neither accessory intended used immediately long-term care maintenance additionally please use extra care choose disassemble nib feed feed fragile,Diamond 580
7,https://www.gouletpens.com/collections/all-fountain-pens/products/twsbi-eco-fountain-pen-white,TW-M7444330,TWSBI ECO Fountain Pen - White,True,28.99,"Extra-Fine, Fine, Medium, Broad, 1.1mm Stub",TWSBI,"Clear, White/Ivory",Yes,Resin,Screw-cap,Bottled inks,Piston,Resin,Silver,Steel,Yes,No,Silver,12.8,14.9,17.3,9.1,131.6,60.4,18.5,138.8,167.5,13.0,8.0,21.0,1.76,,,,1.0,2018-05-02 10:28:24-04:00,"
                                    The TWSBI ECO fountain pen boasts an incredible value with its piston filling system and affordable price. Like many other TWSBI fountain pens, it features a crystal clear acrylic barrel so you can see your ink level, and a solid white cap. The pen cap has an inner cap to ensure a perfect seal when stored away. It is completed with silver trim and a silver stainless steel nib.
TWSBI's belief is that it is important to allow the user to disassemble and reassemble the pen and completely experience the traditional aspects of owning and using a fountain pen. These pens also come packaged with a wrench and silicone grease. Neither of these accessories are intended to be used immediately, as they are for long-term care and maintenance. Additionally, please use extra care if you choose to disassemble the nib and feed, as the feed is very fragile.
                                    
                                
																				
																			",//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-2.jpg?v=1525275281,"['//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-2.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-1.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-3.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-4.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-5.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-6.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-7.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-8.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-9.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-10.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSB-Eco-White-New-11.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/MondayMatchup-TWSBIEco-AmethystedelOural-2.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/MondayMatchup-TWSBIEco-AmethystedelOural-5_10697a41-0445-4cb1-beb3-7ca1250b9f39.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-SharedEnvironmental-1_5f0423e0-8923-41db-905a-ea87ee3f00b8.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-SharedEnvironmental-4_e66641fd-239a-4e9d-a996-f8f1ea8b1c90.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/TWSBI-Eco-SharedEnvironmental-5.jpg?v=1525275281', '//cdn.shopify.com/s/files/1/2603/2528/products/ALL-TWSBI-Eco.jpg?v=1525275281']",2018-01-01 11:00:00-05:00,boast incredible value piston filling system affordable price like many feature crystal clear acrylic barrel see ink level solid white cap cap inner cap ensure perfect seal stored away completed silver trim silver stainless steel nib 's belief important allow user disassemble reassemble completely experience traditional aspect owning using also come packaged wrench silicone grease neither accessory intended used immediately long-term care maintenance additionally please use extra care choose disassemble nib feed feed fragile,ECO
